Klim Kostin,STL,RW,40,4,5,9,-3,23,31,1,0,0,0,0,90,9
Miro Heiskanen,DAL,D,52,4,25,29,1,20,116,1,2,6,0,0,39,72
Ben Hutton,VGK,D,39,3,7,10,3,25,52,0,0,0,0,0,31,47
Anthony Mantha,WAS,RW,15,3,5,8,1,4,29,0,0,2,0,0,11,10
Seth Jones,CHI,D,55,3,34,37,-23,26,140,0,0,15,0,1,72,113
Devin Shore,EDM,C,37,3,4,7,-6,6,22,0,0,0,0,0,54,17
Jaccob Slavin,CAR,D,55,3,26,29,16,10,112,0,1,6,0,1,39,97
Esa Lindell,DAL,D,56,3,15,18,0,6,106,0,0,3,1,1,88,113
Jakub Vrana,DET,RW,2,3,0,3,0,0,7,0,2,0,0,0,6,0
Kevin Hayes,PHI,C,23,3,8,11,-10,14,45,0,1,1,0,1,13,7
Tyson Barrie,EDM,D,49,3,20,23,-5,18,95,0,2,11,0,0,19,45
Antoine Roussel,ARI,LW,47,3,3,6,-17,55,48,1,0,0,0,0,65,32
Mattias Ekholm,NSH,D,53,3,14,17,10,24,86,1,0,2,0,0,46,62
Ryan Getzlaf,ANH,C,47,3,28,31,-12,21,93,1,2,8,0,0,77,47
Alexander Radulov,DAL,RW,50,3,15,18,-12,16,72,2,1,6,0,0,33,41
Brendan Smith,CAR,D,28,3,2,5,4,19,36,1,0,0,0,0,45,26
Ryan McDonagh,TB,D,54,3,18,21,10,12,70,0,0,1,0,0,71,105
Jakub Voracek,CLS,LW,57,3,40,43,-4,30,104,1,2,16,0,0,20,20
P.K. Subban,NJ,D,55,3,15,18,-7,45,88,1,0,0,0,1,53,67
Tyler Bozak,STL,C,45,3,7,10,-10,14,40,1,0,1,1,1,16,18
Mathieu Perreault,MON,C,17,3,1,4,1,4,19,0,0,0,0,0,18,8
Luke Schenn,VAN,D,43,3,8,11,9,34,50,1,0,0,0,0,183,67
Travis Hamonic,VAN,D,20,3,4,7,5,4,42,0,0,0,0,0,27,49
Jake Muzzin,TOR,D,41,2,10,12,-8,12,61,0,0,0,0,1,84,53
Brayden McNabb,VGK,D,55,2,9,11,5,34,62,0,0,0,0,0,113,141
John Klingberg,DAL,D,49,2,27,29,-15,24,86,1,1,14,0,0,28,55
